"logFC"	"logCPM"	"PValue"	"FDR"
"TRINITY_DN66228_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN66404_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN66416_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN66722_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN679_c0_g2_i2"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN68116_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN681_c0_g1_i2"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN68408_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN6843_c0_g2_i2"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN69255_c0_g1_i2"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN70115_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN70936_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN71653_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN71772_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN72026_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN72056_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN72200_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN72926_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN7328_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN73338_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN73830_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN73867_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN74056_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN74309_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN74328_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN74442_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN7475_c1_g2_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN7496_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN75124_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN756_c0_g2_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN75898_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN75989_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN75_c0_g3_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN7615_c1_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN77023_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN77205_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN77374_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN78612_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN7948_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN79640_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN79670_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN80386_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN8105_c0_g2_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN81345_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN81455_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN81615_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN82034_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN82152_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN82509_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN82757_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN83573_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN83982_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN8494_c0_g1_i3"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN85031_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN8538_c0_g3_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN85685_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN85802_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN86446_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN86616_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN8666_c0_g2_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN87289_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN87672_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN8923_c0_g2_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN89890_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN899_c1_g1_i3"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN90475_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9050_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN90781_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9150_c0_g2_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN92092_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9293_c0_g2_i3"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN93199_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9362_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN93684_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9402_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN94409_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN94744_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN94984_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9533_c1_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9541_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9606_c0_g1_i3"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN96454_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN96744_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9725_c2_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN97463_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN98403_c0_g1_i1"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN9929_c1_g1_i2"	-4.08135781473605	5.92993342937605	0.125466241185648	1
"TRINITY_DN100313_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN100829_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN10174_c1_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN10304_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN104404_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN10519_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN106003_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN10637_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN10851_c1_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN108951_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN109103_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN10946_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN11048_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN11072_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN111455_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN111634_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN116149_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN11769_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN12140_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN12536_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN12700_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN128195_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN128389_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN12916_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN129708_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN130737_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN13094_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN131086_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN131849_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN135541_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN137569_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN13805_c1_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN138088_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN13974_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN140936_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN14287_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN1444_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN144885_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN14498_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN152262_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN153133_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN1542_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN154809_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN155177_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN15661_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN157410_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN15760_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN157906_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN158876_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN15984_c1_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN162073_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN16316_c0_g1_i3"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN164470_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN170306_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN17062_c0_g2_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN17096_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN172061_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN17467_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN17614_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN18048_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN18306_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN19236_c0_g2_i4"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN19547_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN1955_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN20305_c0_g3_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN20334_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN20513_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN20812_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN21016_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN21336_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN22531_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN23119_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN23158_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN23176_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN23314_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN23967_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN24184_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN24617_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN25310_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN25533_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN2583_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN26153_c1_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN28744_c0_g1_i3"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN28794_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN29348_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN29663_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN29733_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN30834_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN3100_c2_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN31657_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN32356_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN32572_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN32650_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN3269_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN34045_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN34313_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN34322_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN3455_c0_g1_i8"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN36562_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN38360_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN38590_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN4052_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN4096_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN41394_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN4148_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN4179_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN41807_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN41854_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN41857_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN42547_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN43271_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN4408_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN4460_c1_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN45583_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN45626_c0_g2_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN46152_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN46579_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN47362_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN48622_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN5005_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN50722_c1_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN52102_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN52118_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN52808_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN5507_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN55884_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN56782_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN57066_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN5710_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN5833_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN58817_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN60357_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6044_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6060_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6112_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN61238_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN61262_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN61403_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN614_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN63135_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN63476_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6438_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN65073_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6534_c1_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN66454_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6707_c0_g3_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN6780_c0_g2_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN68006_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN68136_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN69204_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN70755_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN714_c0_g1_i5"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN7304_c1_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN73129_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN75336_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN75416_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN7557_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN7708_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN80453_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN80844_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN80922_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN8253_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN82644_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN82_c0_g1_i5"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN83421_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN8353_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN86521_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN86561_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN8678_c3_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN8725_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN8856_c0_g1_i2"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN9238_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN93223_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN9359_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN9387_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN965_c0_g2_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN96737_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN99872_c0_g1_i1"	-4.08132578017477	5.92923503444905	0.125466241185648	1
"TRINITY_DN53128_c1_g1_i1"	4.093597651167	5.93133057425655	0.126249188878028	1
"TRINITY_DN53882_c0_g1_i1"	4.093597651167	5.93133057425655	0.126452220137019	1
"TRINITY_DN53890_c0_g1_i1"	4.093597651167	5.93133057425655	0.126488359501636	1
"TRINITY_DN53906_c0_g1_i1"	4.093597651167	5.93133057425655	0.12651633567251	1
"TRINITY_DN90_c0_g4_i2"	-1.51332775474079	6.92854241584974	0.126992831275229	1
"TRINITY_DN5521_c0_g2_i3"	4.093597651167	5.93133057425655	0.128225147339881	1
"TRINITY_DN21462_c0_g1_i2"	-1.17658294687876	7.15256056208213	0.128283061378334	1
"TRINITY_DN55292_c0_g1_i3"	4.093597651167	5.93133057425655	0.128306411044102	1
"TRINITY_DN36229_c0_g1_i3"	-2.02436127003157	6.59111406939292	0.128358908649644	1
"TRINITY_DN56780_c0_g1_i1"	4.093597651167	5.93133057425655	0.128783925511424	1
"TRINITY_DN57310_c0_g1_i1"	4.093597651167	5.93133057425655	0.129174962292715	1
"TRINITY_DN5745_c0_g1_i1"	4.093597651167	5.93133057425655	0.129246246686412	1
"TRINITY_DN5745_c1_g1_i3"	4.093597651167	5.93133057425655	0.12925266578565	1
"TRINITY_DN58095_c0_g1_i1"	4.093597651167	5.93133057425655	0.12941614264092	1
"TRINITY_DN58689_c0_g1_i1"	4.093597651167	5.93133057425655	0.129635286665269	1
"TRINITY_DN5880_c4_g1_i2"	4.093597651167	5.93133057425655	0.129640105878486	1
"TRINITY_DN14988_c0_g1_i1"	-1.86188717148068	6.51410323983653	0.129994945595906	1
"TRINITY_DN59546_c1_g1_i1"	4.093597651167	5.93133057425655	0.130057117370994	1
"TRINITY_DN27289_c0_g1_i2"	-1.86188547141099	6.51410323983653	0.130078231091292	1
"TRINITY_DN31687_c0_g1_i1"	-1.86188505657072	6.51410323983653	0.130098569193605	1
